,road,chainage,lrp,lat,lon,gap,type,name,avg_truck_AADT
45640,Z7618,4.185,LRP004a,22.51425,89.1545833,,Culvert,Box Culvert,
45641,Z7618,4.585,LRP004b,22.5111111,89.15575,,Culvert,Box Culvert,
45642,Z7618,4.911,LRP004c,22.508351354761903,89.15672023809523,,Culvert,Box Culvert,
45643,Z7618,5.005,LRP005,22.5075556,89.157,,KmPost,"Shamnagar  27Km, Ghola 13 Km",
45644,Z7618,6.005,LRP006,22.4990552,89.1602222,,KmPost,"Shamnagar 26 Km, Ghola 12.5 Km",
45645,Z7618,6.197,LRP006a,22.497333,89.1600556,,Culvert,Box Culvert,
45646,Z7618,6.799,LRP006b,22.49195316970509,89.15965211474531,,Culvert,Box Culvert,
45647,Z7618,6.943,LRP006c,22.4906663,89.1595556,,Culvert,Box Culvert,
45648,Z7618,6.974,LRP007,22.4901108,89.1595556,,KmPost,"Shamnagar 25 Km,Kalibari 7 km",
45649,Z7618,7.006,LRP007a,22.4898052,89.1595,,Culvert,Box Culvert,
45650,Z7618,7.974,LRP008,22.4814716,89.1577778,,KmPost,Km post missing,
45651,Z7618,8.474,LRP008a,22.4772216,89.1566111,,Culvert,Box Culvert,
45652,Z7618,8.752,LRP008b,22.4747216,89.1558889,,Culvert,Box Culvert,
45653,Z7618,8.87,LRP008c,22.473619571551723,89.15573346551724,,Culvert,Box Culvert,
45654,Z7618,8.984,LRP009,22.4725549,89.1555833,,KmPost,Shamnagar 23 km,
45655,Z7618,9.02,LRP009a,22.4723049,89.1556111,,Culvert,Box Culvert,
45656,Z7618,9.211,LRP009b,22.4705271,89.1559722,,Culvert,Pipe Culvert,
45657,Z7618,9.399,LRP009c,22.46883808853974,89.15628109685767,,Culvert,Box Culvert,
45658,Z7618,9.752,LRP009d,22.4656667,89.1568611,,Culvert,Box Culvert,
45659,Z7618,9.884,LRP009e,22.4646389,89.1570556,,Culvert,Box Culvert,
45660,Z7618,9.984,LRP010,22.4636667,89.1572222,,KmPost,Shamnagar 22 km,
45661,Z7618,10.14,LRP010a,22.4622222,89.1575278,,Culvert,Box Culvert,
45662,Z7618,10.354,LRP010b,22.4603333,89.1578611,,Culvert,Box Culvert,
45663,Z7618,10.587,LRP010c,22.4583056,89.1582222,,Culvert,Box Culvert,
45664,Z7618,10.829,LRP010d,22.4561667,89.1586389,,Culvert,Box Culvert,
45665,Z7618,10.974,LRP011,22.4549444,89.1588611,,KmPost,Shamnagar  21Km Ghola 7.50 km,
45666,Z7618,11.019,LRP011a,22.4545,89.1589444,,Culvert,Box Culvert,
45667,Z7618,11.216,LRP011b,22.45275,89.15925,,Culvert,Box Culvert,
45668,Z7618,11.549,LRP011c,22.449828148790324,89.1598840875,,Culvert,Box Culvert,
45669,Z7618,11.96,LRP011d,22.4462219,89.1606667,,Culvert,Box Culvert,
45670,Z7618,11.994,LRP012,22.4459719,89.1606667,,KmPost,Km post broken,
45671,Z7618,12.269,LRP012a,22.4439163,89.1620833,,Culvert,Box Culvert,
45672,Z7618,12.91,LRP012b,22.438833,89.1648611,,Culvert,Box Culvert,
45673,Z7618,12.994,LRP013,22.4382219,89.1654444,,KmPost,Shamnagar 19 km,
45674,Z7618,13.606,LRP013a,22.4348052,89.1699993,,Culvert,Box Culvert,
45675,Z7618,13.932,LRP013b,22.4328882,89.1719993,,Culvert,Box Culvert,
45676,Z7618,13.984,LRP014,22.4327493,89.1723882,,KmPost,Shamnagar 18 km,
45677,Z7618,14.16,LRP014a,22.4320827,89.1739993,,Culvert,Box Culvert,
45678,Z7618,14.87,LRP014b,22.4279993,89.177666,,Culvert,Box Culvert,
45679,Z7618,14.98,LRP015,22.4270827,89.1779993,,KmPost,Shamnagar  17Km Ghola 3.50 km,
45680,Z7618,15.665,LRP015a,22.421416,89.1806104,,Culvert,Box Culvert,
45681,Z7618,15.99,LRP016,22.4185271,89.1806382,,KmPost,"Shamnagar  16 Km, Kasimare 6 km",
45682,Z7618,16.99,LRP017,22.4098056,89.1818882,,KmPost,Km post missing,
45683,Z7618,18.05,LRP017a,22.4006667,89.1841663,,Culvert,Box Culvert,
45684,Z7618,18.06,LRP018,22.4005833,89.1841941,,KmPost,"Shamnagor 14 km,Ghola 0.5 km",
45685,Z7618,18.295,LRP018a,22.3986663,89.1851108,GS,Others,River start,
45686,Z7618,18.595,LRP018b,22.3969719,89.185333,GE,Others,River end,
45687,Z7618,19.2,LRP019,22.3965552,89.1851941,,KmPost,Shamnagor 13 Km,
45688,Z7618,19.597,LRP019a,22.3938608,89.183833,,Culvert,Box Culvert,
45689,Z7618,20.165,LRP020,22.391333,89.1790271,,KmPost,Shamnagar 12 km,
45690,Z7618,20.653,LRP020a,22.3893052,89.1751938,,Culvert,Box Culvert,
45691,Z7618,21.215,LRP021,22.386333,89.1713882,,KmPost,Shamnagar 11 km,
45692,Z7618,21.825,LRP021a,22.3837774,89.16625,,Culvert,Box Culvert,
45693,Z7618,22.346,LRP021b,22.379666,89.1643056,,Others / KmPost,WBM road start / Shamnagar 10 km,
45694,Z7618,22.622,LRP022a,22.3814438,89.1623333,,Culvert,Box Culvert,
45695,Z7618,23.235,LRP023,22.3853886,89.1582222,,KmPost,Shamnagar 9 km,
45696,Z7618,24.235,LRP024,22.3849719,89.1515556,,KmPost,Shamnagar 8 km,
45697,Z7618,25.235,LRP025,22.3781382,89.1480274,,KmPost,Shamnagar 7 km,
45698,Z7618,26.024,LRP025a,22.3718882,89.1446663,,Culvert,Box Culvert,
45699,Z7618,26.235,LRP026,22.370166,89.144083,,KmPost,Shamnagar 6 km,
45700,Z7618,27.087,LRP026a,22.3636667,89.1396386,,Culvert,Box Culvert,
45701,Z7618,27.235,LRP027,22.3624722,89.1390552,,KmPost,Shamnagar 5 km,
45702,Z7618,28.091,LRP027a,22.3573333,89.1328327,,Culvert,Box Culvert,
45703,Z7618,28.235,LRP028,22.3564722,89.1318049,,KmPost,Shamnagar 4 km,
45704,Z7618,28.287,LRP028a,22.3561111,89.1313882,,Culvert,Box Culvert,
45705,Z7618,29.235,LRP029,22.3502778,89.1247216,,KmPost,Shamnagar 3 km Kaligonj 18 km,
45706,Z7618,29.787,LRP029a,22.3469719,89.1210827,,Culvert,Box Culvert,
45707,Z7618,30.235,LRP030,22.344583,89.1176382,,KmPost,Shamnagar 2 km Ghola 11.5 km,
45708,Z7618,30.645,LRP030a,22.3428886,89.1150556,,Culvert,Slab Culvert,
45709,Z7618,30.825,LRP030b,22.3427219,89.1134167,,Culvert,Slab Culvert,
45710,Z7618,31.191,LRP031,22.3430274,89.1098056,,KmPost,Shamnagar1 km,
45711,Z7618,31.564,LRP031a,22.3429441,89.1070278,,Culvert,Slab Culvert,
45712,Z7618,31.677,LRP031b,22.34346129971591,89.10635008892045,,Others,Bc road start,
45713,Z7618,31.916,LRP031c,22.3445552,89.1049167,,Culvert,Box Culvert,
45714,Z7618,31.945,LRPE,22.3445552,89.1046944,,Others,"Road end at Shamnagar  & Intersection at Z7617 &Z7618, Satkhira.",
45715,Z7619,0.0,LRPS,23.0879997,89.1132778,,Others,"Start from Jamtola more and Left Z-7551 Monirampur,Jessore.",
45716,Z7619,0.32,LRPSa,23.0852497,89.1139444,,Culvert,Box Culvert,
45717,Z7619,0.606,LRPSb,23.0824993,89.1145,,Culvert,Box Culvert,
45718,Z7619,1.0,LRP001,23.0798882,89.1155,,KmPost,Km post missing,
45719,Z7619,2.06,LRP002,23.0698882,89.116916,,KmPost,Info not clear,
45720,Z7619,3.08,LRP003,23.0608611,89.1165833,,KmPost,Info not clear,
45721,Z7619,4.08,LRP004,23.0520278,89.1160278,,KmPost,Km post missing,
45722,Z7619,4.64,LRP004a,23.0473886,89.1178604,,Others,RHD road start,
45723,Z7619,5.08,LRP005,23.0434997,89.1184438,,KmPost,Info not clear,
45724,Z7619,5.66,LRP006,23.0384441,89.1184438,,KmPost,Trimohoni 19.6 km,
45725,Z7619,6.34,LRP007,23.0298604,89.120416,,KmPost,Km post missing,
45726,Z7619,6.66,LRP007a,23.0276382,89.1203327,,Culvert,Box Culvert,
45727,Z7619,6.912,LRP007b,23.026002570297027,89.12024951504951,,Culvert,Box Culvert,
45728,Z7619,7.67,LRP007c,23.0210827,89.1199993,,Culvert,Box Culvert,
45729,Z7619,7.675,LRP008,23.0208327,89.1199993,,KmPost,Trimohoni 17.6 km,
45730,Z7619,8.12,LRP008a,23.01707094516908,89.1193275004831,,Culvert,Box Culvert,
45731,Z7619,8.503,LRP008b,23.0138333,89.1187493,,Culvert,Box Culvert,
45732,Z7619,8.68,LRP009,23.0121944,89.1187771,,KmPost,Trimohoni 16.6 km,
45733,Z7619,9.542,LRP009a,23.004004147093024,89.12098129748061,,Culvert,Box Culvert,
45734,Z7619,9.712,LRP009b,23.0023889,89.121416,,Others,WBM start,
45735,Z7619,9.84,LRP010,23.001628588050316,89.12034261132075,,KmPost,Trimohoni 15.6 km,
45736,Z7619,10.03,LRP010a,23.0005,89.1187493,,Culvert,Box Culvert,
45737,Z7619,10.352,LRP010b,22.9979163,89.1219716,,Culvert,Box culvert,
45738,Z7619,10.604,LRP010c,22.995833,89.1221938,,Culvert,Box culvert,
45739,Z7619,10.72,LRP011,22.9948052,89.1219716,,KmPost,Trimohoni 14.6 km,
45740,Z7619,11.357,LRP011a,22.9891941,89.1216938,,Culvert,Box culvert,
45741,Z7619,11.692,LRP011b,22.9864441,89.1208604,,Culvert,Cross Drain,
45742,Z7619,11.74,LRP012,22.9860274,89.1207216,,KmPost,Km post broken,
45743,Z7619,12.278,LRP012a,22.981916,89.1214993,BS,Culvert,Bridge start,
45744,Z7619,12.294,LRP012b,22.9817771,89.1215549,BE,Bridge,Bridge end,
45745,Z7619,12.757,LRP013,22.9779438,89.1215549,,KmPost,Trimohoni 12.6 km,
45746,Z7619,13.428,LRP013a,22.972416,89.1196382,,Culvert,Box Culvert,
45747,Z7619,13.717,LRP013b,22.969916,89.1187771,,Culvert,Box Culvert,
45748,Z7619,13.74,LRP014,22.9696382,89.1186938,,KmPost,Trimohoni 11.6 km,
45749,Z7619,14.74,LRP014a,22.9682216,89.1180271,,Culvert,Box Culvert,
45750,Z7619,14.94,LRP015,22.9654444,89.1109444,,KmPost,Trimohoni 106 km,
45751,Z7619,15.678,LRP015a,22.9579722,89.1083333,,Others,Bitu.Pav.Start,
45752,Z7619,15.73,LRP016,22.9576667,89.1083611,,KmPost,Trimohoni 9.6 km,
45753,Z7619,16.247,LRP016a,22.9535833,89.1070278,,Culvert,Box Culvert,
45754,Z7619,16.306,LRP016b,22.9530556,89.1069444,,Culvert,Box culvert,
45755,Z7619,16.675,LRP016c,22.9509444,89.1069167,,"Turnoff,Right",LGED road start,
45756,Z7619,16.78,LRP017,22.9500556,89.1077778,,KmPost,Trimohoni 8.60 km,
45757,Z7619,16.91,LRP017a,22.949507258638743,89.10867395602094,,Others,RHD road start,
45758,Z7619,17.735,LRP018,22.9460274,89.1143611,,KmPost,Trimohoni 7.60  km,
45759,Z7619,18.66,LRP019,22.9405274,89.1201104,,KmPost,Trimohoni 6.60 km,
45760,Z7619,19.63,LRP020,22.933166,89.1236938,,KmPost,Trimohoni 5.60 km,
45761,Z7619,19.836,LRP020a,22.93131266720648,89.12404124777328,,Culvert,Box Culvert,
45762,Z7619,19.877,LRP020b,22.9309438,89.1241104,,Culvert,Sluice gate,
45763,Z7619,20.695,LRP021,22.9292216,89.1292216,,KmPost,Trimohoni 4.60 km,
45764,Z7619,21.54,LRP022,22.9308049,89.137083,,KmPost,Trimohoni 3.60 km,
45765,Z7619,22.046,LRP022a,22.929185425,89.13945108,,Others,"LGED road start ,Beltala Bazar",
45766,Z7619,22.46,LRP023,22.9278604,89.1413886,,KmPost,Trimohoni 2.6 km,
45767,Z7619,22.897,LRP023a,22.9240271,89.140833,,Culvert,Box culvert,
45768,Z7619,23.4,LRP024,22.9197771,89.139333,,KmPost,Trimohoni 1.6 km,
45769,Z7619,23.72,LRP024a,22.9170549,89.1388608,,Culvert,Box culvert,
45770,Z7619,24.38,LRP025,22.9111389,89.1383608,,KmPost,Trimohoni 0.60 km,
45771,Z7619,24.388,LRP025a,22.9112222,89.138333,,Culvert,Cross Drain,
45772,Z7619,24.85,LRP026,22.9071111,89.1388608,,KmPost,Trimohoni 0 km,
45773,Z7619,24.87,LRPE,22.907,89.1389163,,Others,"End at Trimohoni bazar &Connect with Z-7552 Keshabpur,Jessore.",
45774,Z7701,0.0,LRPS,22.3994441,89.8136389,,Others,Start of road from Z 7702 at Caae bazar,
45775,Z7701,0.77,LRPSa,22.3979163,89.807,,Culvert,Box culvert,
45776,Z7701,1.0,LRP001,22.398083,89.8047222,,KmPost,Km post missing,
45777,Z7701,1.33,LRP001a,22.3991663,89.802,,Culvert,Box culvert,
45778,Z7701,1.79,LRP001b,22.4005833,89.7974997,,Culvert,Box culvert,
45779,Z7701,2.0,LRP002,22.4011389,89.7955274,,KmPost,Km post missing,
45780,Z7701,2.18,LRP002a,22.4019444,89.7941663,,Culvert,Box culvert,
45781,Z7701,2.39,LRP002b,22.4028333,89.7924997,,Culvert,Box culvert,
45782,Z7701,3.0,LRP003,22.403,89.7867497,,KmPost,Km post missing,
45783,Z7701,3.23,LRP003a,22.40275,89.7844441,BS,Bridge,Bridge start,
45784,Z7701,3.245,LRP003b,22.4027222,89.7844441,BE,Bridge,Bridge end,
45785,Z7701,3.61,LRP003c,22.40275,89.7818604,,Culvert,Box Culvert,
45786,Z7701,4.0,LRP004,22.4046389,89.7786104,,KmPost,Km post missing,
45787,Z7701,5.0,LRP005,22.4082778,89.7713327,,KmPost,Km post missing,
45788,Z7701,5.232,LRP005a,22.4113611,89.7672216,BS,Bridge,Bridge start,
45789,Z7701,5.244,LRP005b,22.4113333,89.7671104,BE,Bridge,Bridge end,
45790,Z7701,6.0,LRP006,22.4088889,89.76375,,KmPost,Km post missing,
45791,Z7701,6.12,LRP006a,22.4085278,89.7628611,,Culvert,Box Culvert,
45792,Z7701,7.0,LRP007,22.4036111,89.7572222,,KmPost,Km post missing,
45793,Z7701,7.7,LRP007a,22.4065556,89.7555,,Others,WBM road  start,
45794,Z7701,8.0,LRP008,22.4070833,89.7528611,,KmPost,Km post missing,
45795,Z7701,8.18,LRP008a,22.4070556,89.7509167,,Bridge / Bridge,Bridge start / Bridge end,
45796,Z7701,9.0,LRP009,22.4085278,89.7600833,,KmPost,Km post missing,
45797,Z7701,9.372,LRP009a,22.4107222,89.741583,,Culvert,Box Culvert,
45798,Z7701,9.612,LRP009b,22.4113889,89.7394997,,Culvert,Box Culvert,
45799,Z7701,10.0,LRP010,22.4124722,89.7359441,,KmPost,Km post missing,
45800,Z7701,10.12,LRP010a,22.4133333,89.7353608,,Culvert,Box Culvert,
45801,Z7701,10.332,LRP010b,22.4145556,89.7338886,,Culvert,Box Culvert,
45802,Z7701,11.0,LRP011,22.417416,89.7293882,,KmPost / Others,Km post missing / Earthen road start,
45803,Z7701,11.28,LRP011b,22.4183604,89.7281104,,Bridge / Bridge,Bridge stsrt / Bridge end,
45804,Z7701,12.0,LRP012,22.4233049,89.724416,,KmPost,Km post missing,
45805,Z7701,12.736,LRP012a,22.4262493,89.7181104,,Others,WBM road start,
45806,Z7701,12.98,LRP012b,22.4272216,89.7161111,,Culvert,Box Culvert,
45807,Z7701,13.0,LRP013,22.4273049,89.7158333,,KmPost,Km post missing,
45808,Z7701,13.412,LRP013a,22.4296382,89.7130556,,Culvert,Box Culvert,
45809,Z7701,14.0,LRP014,22.4335274,89.7092222,,KmPost,Km post missing,
45810,Z7701,14.752,LRP014a,22.4382219,89.7040556,,Culvert,Box Culvert,
45811,Z7701,15.0,LRP015,22.4398052,89.7027222,,KmPost,Km post missing,
45812,Z7701,15.692,LRP015a,22.4450552,89.70125,,Culvert,Box Culvert,
45813,Z7701,16.0,LRP016,22.448583,89.7016944,,KmPost,Km post missing,
45814,Z7701,17.0,LRP017,22.454,89.6968886,,KmPost,Km post missing,
45815,Z7701,17.06,LRP017a,22.455,89.691833,,Culvert,Box Culvert,
45816,Z7701,17.09,LRP017b,22.4550833,89.6911386,,Culvert,Box culvert,
45817,Z7701,18.0,LRP018,22.4597222,89.6861108,,KmPost,Km post missing,
45818,Z7701,18.7,LRP018a,22.4635833,89.6819438,BS,Bridge,Bridge start,
45819,Z7701,18.72,LRP018b,22.4636111,89.681666,BE,Bridge,Bridge end,
45820,Z7701,19.0,LRP019,22.4644722,89.679166,,KmPost,Km post missing,
45821,Z7701,19.66,LRP019a,22.4661667,89.6730549,,Culvert,Box culvert,
45822,Z7701,19.89,LRP019b,22.4672493,89.671166,,Culvert,Box culvert,
45823,Z7701,20.0,LRP020,22.4675827,89.6699438,,KmPost,Km post missing,
45824,Z7701,20.35,LRP020a,22.4678049,89.6665556,,Culvert,Box culvert,
45825,Z7701,21.0,LRP021,22.4691938,89.6605833,,KmPost,Km post missing,
45826,Z7701,21.24,LRP021a,22.4694438,89.6580556,BS,Bridge,Bridge start,
45827,Z7701,21.258,LRP021b,22.4692493,89.6579444,BE,Bridge,Bridge end,
45828,Z7701,21.75,LRP021c,22.469166,89.6536389,,Culvert,Box culvert,
45829,Z7701,22.0,LRP022,22.468916,89.6509167,,KmPost,Km post missing,
45830,Z7701,22.93,LRP022a,22.4719438,89.6424997,BS,Bridge,Bridge start,
45831,Z7701,22.946,LRP022b,22.4721104,89.6424997,BE,Bridge,Bridge end,
45832,Z7701,23.0,LRP023,22.4724993,89.6419719,,KmPost,Km post missing,
45833,Z7701,24.0,LRP024,22.4747493,89.6324993,,KmPost,Km post missing,
45834,Z7701,24.53,LRP024a,22.4752216,89.6276104,,Culvert,Box culvert,
45835,Z7701,25.0,LRP025,22.4752216,89.6178049,,KmPost,Km post missing,
45836,Z7701,25.52,LRP025a,22.4725271,89.6191938,,Culvert,Box culvert,
45837,Z7701,25.892,LRPE,22.4731382,89.6148056,,Others,"End at Shalabonia Infront of Rabea Store Mongla ,Bagerhat.",
45838,Z7702,0.0,LRPS,22.6059167,89.849583,,Others,Start at sing bord bazar traffic island infront of vai vai hotel intersction of R770 & Z7703 Bagerhat,
45839,Z7702,0.008,LRP001,22.6058056,89.8496108,,KmPost,Inf not clear,
45840,Z7702,0.35,LRP001a,22.6056111,89.8496108,,Culvert,Box culvert,
45841,Z7702,0.36,LRP001b,22.6032222,89.8497497,,Culvert,Box culvert,
45842,Z7702,0.668,LRP001c,22.6000833,89.8498608,,Culvert,Box culvert,
45843,Z7702,1.008,LRP002,22.597083,89.8495552,,KmPost,Km post missing,
45844,Z7702,1.636,LRP002a,22.5916108,89.8482497,BS,Bridge,R.C.C bridge start,
45845,Z7702,1.671,LRP002b,22.591333,89.8488052,BE,Bridge,R.C.C bridge end,
45846,Z7702,2.008,LRP003,22.5882774,89.8493608,,KmPost,Km post missing,
45847,Z7702,2.983,LRP003a,22.579666,89.8501389,,Culvert,Box culvert,
45848,Z7702,3.008,LRP004,22.5794716,89.8501389,,KmPost,km post missing,
45849,Z7702,3.621,LRP004a,22.5743604,89.8515556,,"SideRoad,Right",Z 7718,
45850,Z7702,4.008,LRP005,22.5712493,89.8535833,,KmPost,Km post missing,
45851,Z7702,4.118,LRP005a,22.5704716,89.8540833,,Culvert,Box culvert,
45852,Z7702,4.651,LRP005b,22.5662222,89.8566111,,Culvert,Box culvert,
45853,Z7702,5.008,LRP006,22.5633889,89.8583333,,KmPost,Km post missing,
45854,Z7702,5.338,LRP006a,22.561043250107065,89.85989380428265,,Culvert,Box culvert,
45855,Z7702,5.942,LRP006b,22.55675,89.86275,,Culvert,Box culvert,
45856,Z7702,6.008,LRP007,22.5561389,89.863,,KmPost,Km post missing,
45857,Z7702,6.578,LRP007a,22.5516111,89.8654444,,Culvert,Box culvert,
45858,Z7702,6.898,LRP007b,22.5494163,89.8673882,,Culvert,Box culvert,
45859,Z7702,7.008,LRP008,22.5477219,89.8679993,,KmPost,Km post missing,
45860,Z7702,7.738,LRP008a,22.5418052,89.8702771,,Culvert,Box culvert,
45861,Z7702,8.008,LRP009,22.5399719,89.869666,,KmPost,Km post missing,
45862,Z7702,8.678,LRP009a,22.5343052,89.8682493,,Culvert,Box culvert,
45863,Z7702,9.008,LRP010,22.5319438,89.8701104,,KmPost,Km post missing,
45864,Z7702,9.191,LRP010a,22.5304993,89.870916,,Culvert,Box culvert,
45865,Z7702,9.778,LRP010b,22.5253604,89.8718882,,Culvert,Box Culvert,
45866,Z7702,10.008,LRP011,22.522916,89.871916,,KmPost,Km post missing,
45867,Z7702,10.586,LRP011a,22.5185549,89.8725549,,Culvert,Box culvert,
45868,Z7702,11.008,LRP012,22.5146389,89.8720827,,KmPost,Km post missing,
45869,Z7702,12.008,LRP013,22.5067222,89.8687493,,KmPost,Km post missing,
45870,Z7702,12.468,LRP013a,22.5028056,89.8673882,,Culvert,Box culvertr,
45871,Z7702,12.846,LRP013b,22.49949978,89.86633868999999,,Culvert,Box culvert,
45872,Z7702,13.008,LRP014,22.498083,89.8658889,,KmPost,Km post missing,
45873,Z7702,14.008,LRP015,22.4895274,89.86325,,KmPost,Km post missing,
45874,Z7702,14.204,LRP015a,22.487833,89.8627778,,Culvert,Box culvert,
45875,Z7702,14.421,LRP015b,22.4860274,89.8621667,,Culvert,Box culvert,
45876,Z7702,15.008,LRP016,22.4806938,89.8613889,,KmPost,Km post missing,
45877,Z7702,15.46,LRP016a,22.4766938,89.86125,,Culvert,Box culvert,
45878,Z7702,15.632,LRP016b,22.4751382,89.8611667,,Culvert,Box culvert,
45879,Z7702,16.008,LRP017,22.4715827,89.8611111,,KmPost,Km post missing,
45880,Z7702,16.206,LRP017a,22.4696938,89.8611389,,Culvert,Box culvert,
45881,Z7702,16.42,LRP017b,22.4672771,89.8610278,,Others,H.B.B road,
45882,Z7702,16.454,LRP017c,22.4672493,89.8609444,,"SideRoad,Left",Z7705,
45883,Z7702,16.528,LRP017d,22.467166,89.8605833,FS,Others,Ferryghat start (pankuchi river),
45884,Z7702,16.9,LRP017e,22.4648056,89.85625,FE,Others,Ferryghat end (pankuchi river),
45885,Z7702,17.008,LRP018,22.4646944,89.8561111,,KmPost,Km post missing,
45886,Z7702,18.008,LRP019,22.4564722,89.8531389,,KmPost,Km post missing,
45887,Z7702,18.244,LRP019a,22.4546111,89.8522222,BS,Bridge,Baily bridge start,
45888,Z7702,18.284,LRP019b,22.4543056,89.8519722,BE,Bridge,Baily bridge end,
45889,Z7702,18.988,LRP020,22.4500556,89.8477774,,KmPost,Km post broken,
45890,Z7702,19.988,LRP021,22.4453886,89.8394719,,KmPost,Km post broken,
45891,Z7702,20.942,LRP021a,22.4393052,89.8335552,,Culvert,Box culvert,
45892,Z7702,20.988,LRP022,22.4386108,89.8333049,,KmPost,Km post missing,
45893,Z7702,21.613,LRP022a,22.4338886,89.8307216,,Culvert,Box culvert,
45894,Z7702,21.988,LRP023,22.4302771,89.8299993,,KmPost,Km post missing,
45895,Z7702,22.511,LRP023a,22.4258604,89.828666,,Culvert,Box culvert,
45896,Z7702,22.948,LRP024,22.4241938,89.8249438,,KmPost,km post brokenb,
45897,Z7702,23.948,LRP025,22.4158056,89.8214716,,KmPost,km post missing,
45898,Z7702,24.468,LRP025a,22.4115278,89.8196938,,Culvert,Box culvert,
45899,Z7702,24.948,LRP026,22.4076667,89.8179993,,KmPost,km post missing,
45900,Z7702,25.733,LRP026a,22.4012778,89.815,,Culvert,Box culvert,
45901,Z7702,25.948,LRP027,22.399583,89.8140833,,KmPost,km post missing,
45902,Z7702,25.988,LRP027a,22.3995552,89.8140556,,"SideRoad,Right",Z 7701 mongla road,
45903,Z7702,26.058,LRP027b,22.3989441,89.8141667,,Culvert,Box culvert,
45904,Z7702,26.818,LRP027c,22.3924719,89.8138889,BS,Bridge,Bridge start,
45905,Z7702,26.849,LRP027d,22.3919719,89.8138611,BE,Bridge,Baily bridge end,
45906,Z7702,26.948,LRP028,22.3911108,89.8136389,,KmPost,Inf not clear,
45907,Z7702,27.333,LRP028a,22.3876663,89.8136389,,Culvert,Box culvert,
45908,Z7702,27.948,LRP029,22.3819438,89.8135556,,KmPost,Inf not clear,
45909,Z7702,28.428,LRP029a,22.3779993,89.8144444,,Culvert,Box culvert,
45910,Z7702,28.948,LRP030,22.3730549,89.81475,,KmPost,km post  broken,
45911,Z7702,29.948,LRP031,22.3644444,89.8141667,,KmPost,km post broken,
45912,Z7702,30.23,LRP031a,22.362146664,89.816986042,,Culvert,Box Culvert,
45913,Z7702,30.248,LRP031b,22.362,89.817166,,Culvert,Box Culvert,
45914,Z7702,30.948,LRP032,22.3558889,89.8181104,,KmPost,Inf not clear,
45915,Z7702,31.366,LRP032a,22.3522222,89.8194438,,Culvert,Box culvert,
45916,Z7702,31.878,LRP032b,22.3522222,89.819416,,Culvert,Box culvert,
45917,Z7702,31.944,LRP033,22.3474997,89.8175827,,KmPost,Inf not clear,
45918,Z7702,32.942,LRP034,22.3399997,89.8127778,,KmPost,Inf not clear,
45919,Z7702,33.04,LRP034a,22.3391941,89.8119722,,Culvert,Box Culvert,
45920,Z7702,33.067,LRP034b,22.3391663,89.8116944,,Culvert,Box Culvert,
45921,Z7702,33.706,LRP034c,22.3341941,89.81075,BS,Bridge,bridge start,
45922,Z7702,33.736,LRP034d,22.3341663,89.8110278,BE,Bridge,bridge end,
45923,Z7702,33.942,LRP035,22.3330827,89.8127778,,KmPost,Inf missing,
45924,Z7702,34.743,LRP035a,22.3315549,89.8200271,,Culvert,Box Culvert,
45925,Z7702,34.764,LRP035b,22.331416,89.8201938,,Culvert,Box Culvert,
45926,Z7702,34.942,LRP036,22.3313882,89.8219438,,KmPost,Km post broken,
45927,Z7702,35.942,LRP037,22.330916,89.8313882,,KmPost,Inf missing,
45928,Z7702,36.447,LRP037a,22.3283604,89.8361386,BS,Bridge,R C C Bridge start,
45929,Z7702,36.494,LRP037b,22.3298604,89.8364163,BE,Bridge,R C C Bridge end,
45930,Z7702,36.942,LRP038,22.327166,89.8397497,,KmPost,Km post broken,
45931,Z7702,37.55,LRP038a,22.3236382,89.8441663,BS,Bridge,Baily bridge start,
45932,Z7702,37.577,LRP038b,22.323416,89.8444997,BE,Bridge,Baily bridge end,
45933,Z7702,37.942,LRP039,22.320916,89.8464441,,KmPost,Inf not clear,
45934,Z7702,38.372,LRP039a,22.3174438,89.8484163,,Culvert,Under pass,
45935,Z7702,38.47,LRP039b,22.3164444,89.8486108,BS,Bridge,R.C.C bridge start,
45936,Z7702,38.562,LRP039c,22.3155556,89.8486108,BE,Bridge,R C C Bridge end,
45937,Z7702,38.942,LRP040,22.3128611,89.848583,,KmPost,km post missing,
45938,Z7702,39.302,LRP040a,22.3092222,89.8475552,,Culvert,Box culvert,
45939,Z7702,39.967,LRP041,22.3036111,89.8474719,,KmPost,Inf not clear,
45940,Z7702,40.967,LRP042,22.3121111,89.8478608,,KmPost,km post missing,
45941,Z7702,41.757,LRP042a,22.2899997,89.8419163,,Culvert,Box culvert,
